DRUG_NAME,UNIPROT_ID,exp_inh,label,pred_score,zscore_mean,rank_mean
Tivozanib,Q8IVH8,52.765,1,0.042,-0.042,234.0
Tivozanib,Q8IW41,3.0049999999999955,0,-0.031,0.031,256.0
Tivozanib,Q8IWQ3,0.0,0,0.442,-0.442,169.0
Tivozanib,Q8IYT8,5.200000000000003,0,-0.688,0.688,430.0
Tivozanib,Q8N4C8,39.375,0,-0.315,0.315,325.0
Tivozanib,Q8N568,4.055000000000007,0,-0.947,0.947,541.0
Tivozanib,Q8N5S9,19.08,0,1.379,-1.379,67.0
Tivozanib,Q8N752,4.3799999999999955,0,0.391,-0.391,178.0
Tivozanib,Q8NE63,70.74,1,-0.096,0.096,271.0
Tivozanib,Q8NEV4,20.019999999999996,0,-0.288,0.288,316.0
Tivozanib,Q8NG66,0.0,0,1.213,-1.213,85.0
Tivozanib,Q8TD08,12.745000000000005,0,-0.474,0.474,357.0
Tivozanib,Q8TD19,5.944999999999993,0,0.814,-0.814,122.0
Tivozanib,Q8TDC3,3.819999999999993,0,0.513,-0.513,156.0
Tivozanib,Q8TDX7,8.715000000000003,0,-0.022,0.022,253.0
Tivozanib,Q8TF76,0.0,0,-0.648,0.648,417.0
Tivozanib,Q8WTQ7,0.4650000000000034,0,-0.651,0.651,419.0
Tivozanib,Q8WXR4,14.355000000000004,0,-0.443,0.443,351.0
Tivozanib,Q92630,11.284999999999997,0,0.888,-0.888,115.0
Tivozanib,Q92918,39.66,0,1.342,-1.342,73.0
Tivozanib,Q96BR1,0.0,0,-0.732,0.732,446.0
Tivozanib,Q96GD4,94.41,1,1.742,-1.742,40.0
Tivozanib,Q96GX5,2.0,0,-0.166,0.166,285.0
Tivozanib,Q96KB5,8.980000000000004,0,-1.123,1.123,598.0
Tivozanib,Q96L34,6.924999999999997,0,0.012,-0.012,244.0
Tivozanib,Q96NX5,0.0,0,0.835,-0.835,120.0
Tivozanib,Q96PF2,31.060000000000002,0,-0.477,0.477,358.0
Tivozanib,Q96PN8,7.390000000000001,0,-1.036,1.036,573.0
Tivozanib,Q96PY6,7.969999999999999,0,-0.327,0.327,326.0
Tivozanib,Q96Q40,11.219999999999999,0,-0.953,0.953,542.0
Tivozanib,Q96QT4,6.1299999999999955,0,-0.874,0.874,498.0
Tivozanib,Q96RG2,8.319999999999993,0,-0.085,0.085,266.0
Tivozanib,Q96RR4,0.0,0,0.866,-0.866,117.0
Tivozanib,Q96S53,3.0849999999999937,0,-0.93,0.93,530.0
Tivozanib,Q96SB4,3.7849999999999966,0,2.225,-2.225,25.0
Tivozanib,Q99683,18.125,0,0.169,-0.169,212.0
Tivozanib,Q99759,0.0,0,-0.906,0.906,519.0
Tivozanib,Q99986,5.700000000000003,0,-0.436,0.436,350.0
Tivozanib,Q9BQI3,69.89,1,0.88,-0.88,116.0
Tivozanib,Q9BUB5,6.489999999999995,0,-0.106,0.106,274.0
Tivozanib,Q9BXA6,6.525000000000006,0,-1.09,1.09,593.0
Tivozanib,Q9BXA7,6.5049999999999955,0,0.321,-0.321,187.0
Tivozanib,Q9BYP7,21.444999999999993,0,1.468,-1.468,56.0
Tivozanib,Q9BYT3,23.83,0,-0.962,0.962,547.0
Tivozanib,Q9BZL6,4.525000000000006,0,-0.092,0.092,268.0
Tivozanib,Q9H093,1.1749999999999972,0,0.437,-0.437,170.0
Tivozanib,Q9H0K1,24.674999999999997,0,0.148,-0.148,216.0
Tivozanib,Q9H1R3,7.319999999999993,0,-0.871,0.871,496.0
Tivozanib,Q9H2K8,0.0,0,-0.416,0.416,345.0
Tivozanib,Q9H2X6,5.575000000000003,0,-0.715,0.715,440.0
Tivozanib,Q9H3Y6,85.15,1,-0.297,0.297,321.0
Tivozanib,Q9H422,0.0,0,-0.979,0.979,554.0
Tivozanib,Q9H4A3,17.254999999999995,0,1.369,-1.369,69.0
Tivozanib,Q9H4B4,0.0,0,0.164,-0.164,215.0
Tivozanib,Q9HAZ1,18.555000000000007,0,1.214,-1.214,84.0
Tivozanib,Q9HBH9,6.034999999999997,0,0.414,-0.414,174.0
Tivozanib,Q9HBY8,9.090000000000003,0,-0.856,0.856,492.0
Tivozanib,Q9HC98,0.0,0,-0.467,0.467,355.0
Tivozanib,Q9HCP0,7.299999999999997,0,0.66,-0.66,138.0
Tivozanib,Q9NQU5,4.849999999999994,0,-0.138,0.138,279.0
Tivozanib,Q9NR20,3.5900000000000034,0,0.997,-0.997,108.0
Tivozanib,Q9NRH2,0.0,0,-0.62,0.62,402.0
Tivozanib,Q9NRM7,5.200000000000003,0,-0.901,0.901,516.0
Tivozanib,Q9NWZ3,25.620000000000005,0,-0.099,0.099,272.0
Tivozanib,Q9NY57,17.319999999999993,0,-0.458,0.458,353.0
Tivozanib,Q9NYL2,22.765,0,1.401,-1.401,63.0
Tivozanib,Q9NYY3,0.0,0,1.366,-1.366,71.0
Tivozanib,Q9NZJ5,33.425,0,2.776,-2.776,14.0
Tivozanib,Q9P0L2,0.3050000000000068,0,-0.932,0.932,531.0
Tivozanib,Q9P1W9,2.469999999999999,0,-0.341,0.341,331.0
Tivozanib,Q9P289,1.105000000000004,0,0.132,-0.132,219.0
Tivozanib,Q9P2K8,3.174999999999997,0,2.767,-2.767,15.0
Tivozanib,Q9UBE8,24.980000000000004,0,-1.038,1.038,574.0
Tivozanib,Q9UBS0,5.930000000000007,0,-0.497,0.497,360.0
Tivozanib,Q9UEE5,2.530000000000001,0,-0.187,0.187,289.0
Tivozanib,Q9UEW8,12.314999999999998,0,-0.636,0.636,413.0
Tivozanib,Q9UF33,98.345,1,-0.052,0.052,260.0
Tivozanib,Q9UHD2,0.0,0,-0.821,0.821,478.0
Tivozanib,Q9UIK4,2.6899999999999977,0,-0.231,0.231,299.0
Tivozanib,Q9UK32,5.450000000000003,0,0.025,-0.025,242.0
Tivozanib,Q9UKE5,91.53999999999999,1,1.616,-1.616,46.0
Tivozanib,Q9UKI8,5.775000000000006,0,-0.13,0.13,278.0
Tivozanib,Q9UL54,11.814999999999998,0,-0.733,0.733,447.0
Tivozanib,Q9UM73,6.719999999999999,0,2.518,-2.518,17.0
Tivozanib,Q9UPE1,6.715000000000003,0,0.054,-0.054,232.0
Tivozanib,Q9UPZ9,14.040000000000006,0,-0.894,0.894,510.0
Tivozanib,Q9UQB9,82.95,1,2.009,-2.009,33.0
Tivozanib,Q9UQM7,0.0,0,0.8,-0.8,123.0
Tivozanib,Q9Y243,0.0,0,-0.832,0.832,485.0
Tivozanib,Q9Y2H1,6.140000000000001,0,-0.897,0.897,513.0
Tivozanib,Q9Y2K2,9.39,0,0.345,-0.345,183.0
Tivozanib,Q9Y2U5,0.0,0,0.504,-0.504,158.0
Tivozanib,Q9Y3S1,7.405000000000001,0,1.126,-1.126,95.0
Tivozanib,Q9Y463,0.0,0,1.452,-1.452,60.0
Tivozanib,Q9Y4K4,87.66,1,-0.606,0.606,388.0
Tivozanib,Q9Y5S2,14.004999999999995,0,-0.892,0.892,509.0
Tivozanib,Q9Y6E0,0.0,0,0.3,-0.3,191.0
Tivozanib,Q9Y6M4,6.280000000000001,0,0.298,-0.298,192.0
Tofacitinib,O00141,5.530000000000001,0,0.891,-0.891,138.0
Tofacitinib,O00238,0.0,0,0.982,-0.982,111.0
Tofacitinib,O00311,0.0,0,0.151,-0.151,298.0
Tofacitinib,O00418,13.739999999999995,0,-0.073,0.073,343.0
Tofacitinib,O00444,11.325000000000003,0,1.252,-1.252,71.0
Tofacitinib,O00506,0.0,0,0.616,-0.616,197.0
Tofacitinib,O14578,0.0,0,0.309,-0.309,262.0
Tofacitinib,O14733,0.0,0,0.819,-0.819,147.0
Tofacitinib,O14757,0.0,0,1.133,-1.133,88.0
Tofacitinib,O14920,0.0,0,0.14,-0.14,301.0
Tofacitinib,O14965,0.769999999999996,0,1.629,-1.629,26.0
Tofacitinib,O15075,0.0,0,0.973,-0.973,113.0
Tofacitinib,O15111,0.0,0,0.284,-0.284,271.0
Tofacitinib,O15146,20.224999999999994,0,0.956,-0.956,118.0
Tofacitinib,O15264,2.674999999999997,0,-1.061,1.061,475.0
Tofacitinib,O15530,17.28,0,1.295,-1.295,60.0
Tofacitinib,O43293,0.0,0,-0.181,0.181,367.0
Tofacitinib,O43318,14.775000000000006,0,1.764,-1.764,13.0
Tofacitinib,O43353,1.2249999999999943,0,0.406,-0.406,241.0
Tofacitinib,O43781,2.105000000000004,0,0.399,-0.399,243.0
Tofacitinib,O60285,11.64,0,1.606,-1.606,28.0
Tofacitinib,O60674,92.29,1,1.84,-1.84,8.0
Tofacitinib,O75116,7.349999999999994,0,1.398,-1.398,46.0
Tofacitinib,O75385,3.069999999999993,0,1.508,-1.508,33.0
Tofacitinib,O75460,3.4150000000000063,0,-0.044,0.044,336.0
Tofacitinib,O75582,0.0,0,-0.252,0.252,381.0
Tofacitinib,O75676,0.0,0,-0.077,0.077,344.0
Tofacitinib,O75716,0.0,0,-0.734,0.734,444.0
Tofacitinib,O75914,5.450000000000003,0,1.68,-1.68,19.0
Tofacitinib,O94804,2.0649999999999977,0,0.573,-0.573,205.0
Tofacitinib,O94806,7.200000000000003,0,1.41,-1.41,44.0
Tofacitinib,O94921,0.0,0,-0.823,0.823,454.0
Tofacitinib,O95382,8.194999999999993,0,1.696,-1.696,18.0
Tofacitinib,O95747,0.0,0,0.901,-0.901,135.0
Tofacitinib,O95819,1.7800000000000011,0,0.122,-0.122,306.0
Tofacitinib,O95835,3.5849999999999937,0,0.899,-0.899,136.0
Tofacitinib,O96013,5.405000000000001,0,0.137,-0.137,303.0
Tofacitinib,O96017,0.0,0,0.14,-0.14,302.0
Tofacitinib,P00519,0.37999999999999545,0,0.268,-0.268,278.0
Tofacitinib,P00533,12.680000000000007,0,0.494,-0.494,219.0
Tofacitinib,P04049,0.0,0,-1.277,1.277,523.0
Tofacitinib,P04626,3.299999999999997,0,0.438,-0.438,233.0
Tofacitinib,P04629,6.890000000000001,0,1.849,-1.849,7.0
Tofacitinib,P05129,0.0,0,0.783,-0.783,156.0
Tofacitinib,P05771,11.75,0,1.474,-1.474,39.0
Tofacitinib,P06213,0.0,0,1.154,-1.154,83.0
Tofacitinib,P06239,4.299999999999997,0,0.781,-0.781,158.0
Tofacitinib,P06241,8.655000000000001,0,0.691,-0.691,180.0
Tofacitinib,P06493,4.3799999999999955,0,-0.389,0.389,404.0
Tofacitinib,P07332,0.0,0,1.409,-1.409,45.0
Tofacitinib,P07333,0.0,0,1.811,-1.811,10.0
Tofacitinib,P07947,2.4749999999999943,0,0.299,-0.299,265.0
Tofacitinib,P07948,16.950000000000003,0,0.653,-0.653,194.0
Tofacitinib,P07949,6.6200000000000045,0,1.958,-1.958,3.0
Tofacitinib,P08069,0.0,0,1.323,-1.323,57.0
Tofacitinib,P08581,0.0,0,1.248,-1.248,73.0
Tofacitinib,P08631,10.855000000000004,0,0.817,-0.817,149.0
Tofacitinib,P08922,9.465000000000003,0,1.292,-1.292,62.0
Tofacitinib,P09619,0.0,0,0.995,-0.995,109.0
Tofacitinib,P09769,5.045000000000002,0,0.538,-0.538,214.0
Tofacitinib,P10398,5.480000000000004,0,-1.217,1.217,498.0
Tofacitinib,P10721,0.0,0,0.911,-0.911,132.0
Tofacitinib,P11309,0.04999999999999716,0,0.678,-0.678,188.0
Tofacitinib,P11362,8.094999999999999,0,1.299,-1.299,59.0
Tofacitinib,P11802,9.665000000000006,0,0.926,-0.926,124.0
Tofacitinib,P12931,0.0,0,0.563,-0.563,210.0
Tofacitinib,P14616,8.650000000000006,0,0.909,-0.909,134.0
Tofacitinib,P15056,0.0,0,-0.79,0.79,450.0
Tofacitinib,P15735,16.144999999999996,0,0.612,-0.612,198.0
Tofacitinib,P16234,0.0,0,0.932,-0.932,122.0
Tofacitinib,P16591,3.8349999999999937,0,1.584,-1.584,29.0
Tofacitinib,P17252,9.329999999999998,0,1.05,-1.05,99.0
Tofacitinib,P17612,7.790000000000006,0,1.237,-1.237,74.0
Tofacitinib,P17948,8.045000000000002,0,1.258,-1.258,66.0
Tofacitinib,P19525,0.0,0,0.355,-0.355,253.0
Tofacitinib,P19784,0.0,0,-0.376,0.376,402.0
Tofacitinib,P20794,9.334999999999994,0,0.91,-0.91,133.0
Tofacitinib,P21127,2.719999999999999,0,0.749,-0.749,164.0
Tofacitinib,P21709,0.0,0,0.103,-0.103,308.0
Tofacitinib,P21802,4.260000000000005,0,1.221,-1.221,75.0
Tofacitinib,P22455,1.2750000000000057,0,1.031,-1.031,101.0
Tofacitinib,P22607,2.9549999999999983,0,1.137,-1.137,87.0
Tofacitinib,P22612,1.4650000000000034,0,1.189,-1.189,78.0
Tofacitinib,P22694,2.405000000000001,0,0.921,-0.921,128.0
Tofacitinib,P23443,5.6299999999999955,0,1.294,-1.294,61.0
Tofacitinib,P23458,95.245,1,2.262,-2.262,2.0
Tofacitinib,P24723,12.114999999999995,0,0.665,-0.665,192.0
Tofacitinib,P24941,16.879999999999995,0,0.066,-0.066,316.0
Tofacitinib,P25098,0.35999999999999943,0,0.679,-0.679,187.0
Tofacitinib,P27361,9.855000000000004,0,0.763,-0.763,160.0
Tofacitinib,P27448,7.375,0,1.486,-1.486,38.0
Tofacitinib,P28482,2.0400000000000063,0,-0.118,0.118,348.0
Tofacitinib,P29317,3.3700000000000045,0,0.352,-0.352,256.0
Tofacitinib,P29320,9.079999999999998,0,0.397,-0.397,244.0
Tofacitinib,P29322,0.0,0,-0.177,0.177,366.0
Tofacitinib,P29323,2.6850000000000023,0,0.168,-0.168,296.0
Tofacitinib,P29376,0.0,0,0.395,-0.395,245.0
Tofacitinib,P29597,81.015,1,1.805,-1.805,11.0
Tofacitinib,P30291,13.584999999999994,0,-0.535,0.535,420.0
Tofacitinib,P30530,0.0,0,0.804,-0.804,154.0
Tofacitinib,P31749,2.7900000000000063,0,1.29,-1.29,63.0
Tofacitinib,P31751,0.0,0,1.283,-1.283,64.0
Tofacitinib,P32298,0.0,0,0.715,-0.715,173.0
Tofacitinib,P34947,7.135000000000005,0,0.735,-0.735,168.0
Tofacitinib,P35557,9.685000000000002,0,-0.984,0.984,470.0
Tofacitinib,P35626,1.2999999999999972,0,0.723,-0.723,170.0
Tofacitinib,P35916,1.3700000000000045,0,0.98,-0.98,112.0
Tofacitinib,P35968,0.0,0,1.488,-1.488,36.0
Tofacitinib,P36507,2.614999999999995,0,0.691,-0.691,181.0
Tofacitinib,P36888,6.444999999999993,0,1.761,-1.761,14.0
Tofacitinib,P36894,0.0,0,0.556,-0.556,212.0
Tofacitinib,P36896,10.799999999999997,0,0.684,-0.684,185.0
Tofacitinib,P36897,3.75,0,1.194,-1.194,77.0
Tofacitinib,P37023,3.450000000000003,0,-0.125,0.125,349.0
Tofacitinib,P37173,15.314999999999998,0,0.098,-0.098,309.0
Tofacitinib,P41240,0.0,0,0.923,-0.923,126.0
Tofacitinib,P41279,0.2600000000000051,0,0.236,-0.236,285.0
Tofacitinib,P41743,12.420000000000002,0,1.075,-1.075,97.0
Tofacitinib,P42345,0.0,0,-0.482,0.482,413.0
Tofacitinib,P42679,0.8250000000000028,0,0.364,-0.364,250.0
Tofacitinib,P42680,0.37000000000000455,0,0.485,-0.485,222.0
Tofacitinib,P42681,0.0,0,-0.564,0.564,426.0
Tofacitinib,P42684,6.319999999999993,0,1.397,-1.397,47.0
Tofacitinib,P42685,0.0,0,0.061,-0.061,317.0
Tofacitinib,P43250,0.0,0,0.718,-0.718,171.0
Tofacitinib,P43403,0.3050000000000068,0,0.967,-0.967,115.0
Tofacitinib,P43405,0.0,0,1.178,-1.178,81.0
Tofacitinib,P45983,6.405000000000001,0,0.426,-0.426,236.0
Tofacitinib,P45984,1.1299999999999955,0,0.41,-0.41,240.0
Tofacitinib,P45985,0.0,0,0.69,-0.69,182.0
Tofacitinib,P46734,0.0,0,0.262,-0.262,279.0
Tofacitinib,P48729,0.33499999999999375,0,-0.188,0.188,369.0
Tofacitinib,P48730,25.144999999999996,0,0.247,-0.247,282.0
Tofacitinib,P49137,0.0,0,-0.128,0.128,351.0
Tofacitinib,P49336,2.530000000000001,0,1.302,-1.302,58.0
Tofacitinib,P49674,3.3900000000000006,0,0.007,-0.007,327.0
Tofacitinib,P49760,1.8850000000000051,0,-0.624,0.624,434.0
Tofacitinib,P49761,12.409999999999997,0,-0.915,0.915,462.0
Tofacitinib,P49840,10.459999999999994,0,0.844,-0.844,144.0
Tofacitinib,P49841,0.0,0,1.34,-1.34,53.0
Tofacitinib,P50613,8.135000000000005,0,-0.35,0.35,399.0
Tofacitinib,P50750,22.605000000000004,0,-0.155,0.155,363.0
Tofacitinib,P51451,3.5250000000000057,0,1.015,-1.015,105.0
Tofacitinib,P51617,5.784999999999997,0,0.159,-0.159,297.0
Tofacitinib,P51812,0.7999999999999972,0,0.808,-0.808,152.0
Tofacitinib,P51813,4.069999999999993,0,1.004,-1.004,108.0
Tofacitinib,P51817,0.0,0,0.757,-0.757,162.0
Tofacitinib,P51955,11.439999999999998,0,0.552,-0.552,213.0
Tofacitinib,P51956,1.625,0,1.252,-1.252,72.0
Tofacitinib,P51957,0.0,0,0.715,-0.715,174.0
Tofacitinib,P52333,98.23,1,2.466,-2.466,1.0
Tofacitinib,P52564,1.8700000000000045,0,0.759,-0.759,161.0
Tofacitinib,P53350,0.0,0,1.365,-1.365,50.0
Tofacitinib,P53355,9.329999999999998,0,-0.475,0.475,411.0
Tofacitinib,P53667,10.620000000000005,0,0.225,-0.225,286.0
Tofacitinib,P53671,0.0,0,-0.136,0.136,356.0
Tofacitinib,P53778,0.0,0,-0.038,0.038,334.0
Tofacitinib,P53779,0.0,0,0.742,-0.742,165.0
Tofacitinib,P54646,8.125,0,1.257,-1.257,68.0
Tofacitinib,P54753,3.9200000000000017,0,-0.578,0.578,427.0
Tofacitinib,P54756,0.6299999999999955,0,0.368,-0.368,249.0
Tofacitinib,P54760,0.0,0,0.565,-0.565,207.0
Tofacitinib,P54762,7.084999999999994,0,-0.542,0.542,424.0
Tofacitinib,P54764,16.930000000000007,0,0.117,-0.117,307.0
Tofacitinib,P57059,0.10999999999999943,0,-0.963,0.963,466.0
Tofacitinib,P57078,3.780000000000001,0,1.49,-1.49,35.0
Tofacitinib,P68400,9.485,0,0.341,-0.341,258.0
Tofacitinib,P78362,0.0,0,-0.299,0.299,394.0
Tofacitinib,P78368,13.810000000000002,0,-0.488,0.488,414.0
Tofacitinib,P80192,5.200000000000003,0,0.927,-0.927,123.0
Tofacitinib,Q00526,10.469999999999999,0,-0.389,0.389,403.0
Tofacitinib,Q00534,3.799999999999997,0,0.811,-0.811,151.0
Tofacitinib,Q00535,5.625,0,-1.445,1.445,561.0
Tofacitinib,Q00536,0.0,0,0.02,-0.02,324.0
Tofacitinib,Q00537,10.879999999999995,0,0.29,-0.29,269.0
Tofacitinib,Q02156,1.0499999999999972,0,1.336,-1.336,54.0
Tofacitinib,Q02750,0.0,0,1.551,-1.551,31.0
Tofacitinib,Q02763,0.0,0,0.833,-0.833,145.0
Tofacitinib,Q02779,4.584999999999994,0,0.799,-0.799,155.0
Tofacitinib,Q04759,11.11,0,1.35,-1.35,51.0
Tofacitinib,Q04771,6.284999999999997,0,0.305,-0.305,263.0
Tofacitinib,Q04912,0.0,0,1.255,-1.255,69.0
Tofacitinib,Q05397,4.5049999999999955,0,0.914,-0.914,131.0
Tofacitinib,Q05513,9.650000000000006,0,0.855,-0.855,142.0
Tofacitinib,Q05655,20.674999999999997,0,0.832,-0.832,146.0
Tofacitinib,Q06187,0.4350000000000023,0,1.098,-1.098,93.0
Tofacitinib,Q06418,0.0,0,0.354,-0.354,254.0
Tofacitinib,Q07002,7.814999999999998,0,-0.92,0.92,463.0
Tofacitinib,Q07912,5.989999999999995,0,0.861,-0.861,140.0
Tofacitinib,Q08345,0.0,0,1.531,-1.531,32.0
Tofacitinib,Q08881,7.640000000000001,0,0.178,-0.178,294.0
Tofacitinib,Q09013,2.5999999999999943,0,0.32,-0.32,259.0
Tofacitinib,Q12852,0.0,0,0.286,-0.286,270.0
Tofacitinib,Q12866,7.9950000000000045,0,0.583,-0.583,204.0
Tofacitinib,Q13043,12.855000000000004,0,1.183,-1.183,80.0
Tofacitinib,Q13131,9.094999999999999,0,1.142,-1.142,85.0
Tofacitinib,Q13153,2.6599999999999966,0,0.849,-0.849,143.0
Tofacitinib,Q13163,4.939999999999998,0,-0.616,0.616,432.0
Tofacitinib,Q13164,0.0,0,0.568,-0.568,206.0
Tofacitinib,Q13177,6.459999999999994,0,0.818,-0.818,148.0
Tofacitinib,Q13188,2.894999999999996,0,1.414,-1.414,43.0
Tofacitinib,Q13233,7.409999999999997,0,-0.962,0.962,465.0
Tofacitinib,Q13237,17.519999999999996,0,1.388,-1.388,48.0
Tofacitinib,Q13464,8.36,0,1.486,-1.486,37.0
Tofacitinib,Q13470,30.144999999999996,0,1.637,-1.637,24.0
Tofacitinib,Q13554,1.0649999999999977,0,-0.176,0.176,365.0
Tofacitinib,Q13555,16.215000000000003,0,-0.065,0.065,340.0
Tofacitinib,Q13557,7.650000000000006,0,0.24,-0.24,284.0
Tofacitinib,Q13627,0.3499999999999943,0,-0.034,0.034,332.0
Tofacitinib,Q13873,4.784999999999997,0,1.93,-1.93,4.0
Tofacitinib,Q13882,0.0,0,1.374,-1.374,49.0
Tofacitinib,Q13976,12.569999999999993,0,1.327,-1.327,56.0
Tofacitinib,Q14012,0.0,0,0.469,-0.469,226.0
Tofacitinib,Q14164,13.135000000000005,0,1.254,-1.254,70.0
Tofacitinib,Q14289,11.569999999999993,0,1.457,-1.457,41.0
Tofacitinib,Q14680,9.735,0,-0.36,0.36,400.0
Tofacitinib,Q15139,7.935000000000002,0,0.752,-0.752,163.0
Tofacitinib,Q15208,19.090000000000003,0,0.723,-0.723,169.0
Tofacitinib,Q15303,0.0,0,0.436,-0.436,234.0
Tofacitinib,Q15349,0.0,0,0.683,-0.683,186.0
Tofacitinib,Q15375,4.5,0,-0.542,0.542,423.0
Tofacitinib,Q15418,0.0,0,0.691,-0.691,179.0
Tofacitinib,Q15569,0.6400000000000006,0,0.294,-0.294,267.0
Tofacitinib,Q15746,6.844999999999999,0,0.564,-0.564,208.0
Tofacitinib,Q15759,0.0,0,0.169,-0.169,295.0
Tofacitinib,Q15831,0.0,0,0.42,-0.42,237.0
Tofacitinib,Q15835,6.875,0,0.696,-0.696,178.0
Tofacitinib,Q16288,1.1800000000000068,0,1.462,-1.462,40.0
Tofacitinib,Q16512,55.77,1,1.674,-1.674,21.0
Tofacitinib,Q16513,18.485,0,1.439,-1.439,42.0
Tofacitinib,Q16539,17.584999999999994,0,0.206,-0.206,290.0
Tofacitinib,Q16566,0.8599999999999994,0,0.49,-0.49,220.0
Tofacitinib,Q16584,10.030000000000001,0,0.943,-0.943,120.0
Tofacitinib,Q16620,2.2750000000000057,0,1.008,-1.008,107.0
Tofacitinib,Q16644,0.0,0,-0.62,0.62,433.0
Tofacitinib,Q16816,5.2450000000000045,0,0.465,-0.465,227.0
Tofacitinib,Q16832,0.0,0,0.35,-0.35,257.0
Tofacitinib,Q32MK0,0.0,0,-0.033,0.033,331.0
Tofacitinib,Q52WX2,0.0,0,1.333,-1.333,55.0
Tofacitinib,Q5S007,17.840000000000003,0,0.918,-0.918,129.0
Tofacitinib,Q5TCX8,0.0,0,0.057,-0.057,318.0
Tofacitinib,Q5TCY1,1.6200000000000045,0,0.056,-0.056,319.0
Tofacitinib,Q5VT25,0.0,0,0.558,-0.558,211.0
Tofacitinib,Q6DT37,7.915000000000006,0,0.806,-0.806,153.0
Tofacitinib,Q6IQ55,1.0250000000000057,0,-0.063,0.063,339.0
Tofacitinib,Q6P2M8,0.4899999999999949,0,0.71,-0.71,176.0
Tofacitinib,Q6P3R8,0.0,0,0.781,-0.781,157.0
Tofacitinib,Q6P5Z2,1.7750000000000057,0,0.564,-0.564,209.0
Tofacitinib,Q6PHR2,0.9249999999999972,0,1.077,-1.077,96.0
Tofacitinib,Q6VAB6,5.924999999999997,0,-1.015,1.015,472.0
Tofacitinib,Q6XUX3,0.0,0,-0.129,0.129,353.0
Tofacitinib,Q76MJ5,4.310000000000002,0,0.922,-0.922,127.0
Tofacitinib,Q7KZI7,8.689999999999998,0,1.649,-1.649,23.0
Tofacitinib,Q7L7X3,0.0,0,-0.212,0.212,373.0
Tofacitinib,Q86SG6,0.0,0,0.709,-0.709,177.0
Tofacitinib,Q86UE8,0.0,0,0.132,-0.132,305.0
Tofacitinib,Q86UX6,5.665000000000006,0,0.252,-0.252,281.0
Tofacitinib,Q86V86,0.0,0,0.513,-0.513,217.0
Tofacitinib,Q86Y07,0.0,0,0.45,-0.45,230.0
Tofacitinib,Q86YV6,0.0,0,0.295,-0.295,266.0
Tofacitinib,Q86Z02,11.305000000000007,0,-0.209,0.209,372.0
Tofacitinib,Q8IU85,0.0,0,0.717,-0.717,172.0
Tofacitinib,Q8IVH8,0.0,0,-0.324,0.324,397.0
Tofacitinib,Q8IVT5,0.0,0,-0.912,0.912,461.0
Tofacitinib,Q8IW41,0.0,0,1.092,-1.092,94.0
Tofacitinib,Q8IWQ3,11.614999999999995,0,0.319,-0.319,260.0
Tofacitinib,Q8IYT8,0.0,0,1.885,-1.885,5.0
Tofacitinib,Q8N4C8,4.435000000000002,0,0.291,-0.291,268.0
Tofacitinib,Q8N568,0.0,0,-1.57,1.57,599.0
Tofacitinib,Q8N5S9,0.0,0,1.027,-1.027,103.0
Tofacitinib,Q8N752,0.0,0,-0.278,0.278,387.0
Tofacitinib,Q8NE63,7.180000000000007,0,-0.292,0.292,390.0
Tofacitinib,Q8NEV4,0.0,0,0.386,-0.386,246.0
Tofacitinib,Q8NG66,2.3799999999999955,0,0.201,-0.201,292.0
Tofacitinib,Q8TD08,5.6200000000000045,0,-0.886,0.886,458.0
Tofacitinib,Q8TD19,0.0,0,0.816,-0.816,150.0
Tofacitinib,Q8TDC3,5.269999999999996,0,-0.75,0.75,446.0
Tofacitinib,Q8TDX7,0.6099999999999994,0,1.109,-1.109,91.0
Tofacitinib,Q8TF76,16.519999999999996,0,-0.495,0.495,416.0
Tofacitinib,Q8WTQ7,0.7399999999999949,0,0.739,-0.739,166.0
Tofacitinib,Q8WXR4,0.0,0,-0.149,0.149,362.0
Tofacitinib,Q92630,7.689999999999998,0,-1.147,1.147,483.0
Tofacitinib,Q92918,1.0049999999999955,0,0.411,-0.411,239.0
Tofacitinib,Q96BR1,0.0,0,-0.497,0.497,417.0
Tofacitinib,Q96GD4,6.564999999999998,0,1.027,-1.027,102.0
Tofacitinib,Q96GX5,3.2750000000000057,0,1.74,-1.74,15.0
Tofacitinib,Q96KB5,0.9000000000000057,0,0.858,-0.858,141.0
Tofacitinib,Q96L34,8.64,0,1.678,-1.678,20.0
Tofacitinib,Q96NX5,5.534999999999997,0,0.218,-0.218,288.0
Tofacitinib,Q96PF2,1.2399999999999949,0,1.257,-1.257,67.0
Tofacitinib,Q96PN8,0.0,0,0.384,-0.384,247.0
Tofacitinib,Q96PY6,6.594999999999999,0,0.353,-0.353,255.0
Tofacitinib,Q96QT4,0.0,0,-1.493,1.493,582.0
Tofacitinib,Q96RG2,0.4000000000000057,0,-0.624,0.624,435.0
Tofacitinib,Q96RR4,32.974999999999994,0,0.67,-0.67,191.0
Tofacitinib,Q96S53,9.295000000000002,0,0.197,-0.197,293.0
Tofacitinib,Q96SB4,0.0,0,-0.256,0.256,382.0
Tofacitinib,Q99640,19.305000000000007,0,0.414,-0.414,238.0
Tofacitinib,Q99683,8.545000000000002,0,1.726,-1.726,16.0
Tofacitinib,Q99759,12.36,0,1.815,-1.815,9.0
Tofacitinib,Q99986,19.739999999999995,0,-0.063,0.063,338.0
